source_id,repo_owner,repo_name,github_url,file_path,license_spdx,usage_class,attribution_required,share_alike,noncommercial_only,stars,last_commit,retrieved_at,source_commit_sha,sha256
221,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-incentive.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c27391819944128ad19dd5fda8c7e29a61b46b515279f05856014ad29aa41a9c
222,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-numbered-list.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e063917c560d6200110c5abb7be77da263db4fa3774ec5d5f475af261e114c50
223,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-personal-astonishment.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,78996402cea9b71a51bfa8a517f7166c65d83e8f8d986f145272b88bb341ba38
224,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e562ee91fef47686c0c1690a8001f695f96e96cafb7eb221065bb0d933e6fbab
225,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-social-proof.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,7ded40973b487065f385f064577221e0fed164d404ff9ba4545d368f924eaa1b
226,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-specificity.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,70ae4cb7674c6352c2a6f3f33193cca489d9a6d32e3c43e4656deb82c0913bcb
227,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-surprising-fact.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,75c16689431081f7b8ed60aff676ac2a00b96801dc7be4d7f2e5aaec36ec96c7
228,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-time-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,fd64e2faefba44db4771a894a3d500d757a7d95a4437c445365a2aa6c937792c
229,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-visual-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,329b9dca41db6b8a22fe38e90ae69951e1d40410cbd9dcdc4c72777a1694708e
230,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-a-numbered-list.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,9b3c9d9a22f76a6f06d7ee734e3b2c83b1a9658d3c0d865a734f27560ac38c39
231,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-absurd-analogy.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4fd40fae6215decd8c6506743c273ddae513e68c6e08447030d2add5ab06323a
232,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-binary-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,795d6d516dc053f6f5b5e0c65f94b4711a0f3f90957a8c30196ab66e694f4086
233,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,19a6233a53fbc36d8f4e07bb622af8f6a3dc0dd000a8b839d6299b4406792122
234,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-personal-prediction.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,bc4743067c5d3642020aa04ee00bdf1104ed093946b0ffcfa409bbd21cf97c19
235,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-promise-of-coolness.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,62ee229d7f1a3bab8767a83135997e4c362ce9e38e32526d53befee1a36e085e
236,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-shocking-premise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,ebcef19e0ee34b710b99ecc41139d17a2a65b0b377f6a47f7e36ab3681a0161d
237,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-specific-age.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6fada9ee3a1df4b92d0afb7f1ce1fcb0207ba7f5b5bea0bc5e1ff0a1c1fbd3fb
238,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-specific-oddity.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c92ccf99cc3dcc2c201b6b72aaa815ee937ad272eb43a529bdfb1a42fa175431
239,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-specific-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,0c7ee8e4d94e3a86fb4fc0ef0ec0db8ba9cb45dfee3eb6577fb317ccfdc82cd0
240,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap-with-step-by-step-instruction.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,76dd2665f347e64f965e8e73942422a50633b66f68bfef63f170d74989b3bf41
241,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-curiosity-gap.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,b687d84ac54a3c168a8083d40de109f63bf01eb9f995693d30e2a6bcc92a6741
242,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-defiance-reversal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,455526507c6285c4ac45bdea2aac2ead2659e336f93376561face46692ab9569
243,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-deflection-and-confidence.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,14d0075d8edacbc6dc9be805d5084baa74d260cb0dfdc23e9b5782fc6cee6a84
244,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-did-you-know-specific-location-supernatural-element.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,7c7aabf452e8e8a93195839cb6ed313de7dece52ac83efaf780d8fe961573899
245,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-dilemma-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,f16cfbea87bfc38a1415b9a0e6162b028c145d2a38b4bb48c25e67dfd762ebf0
246,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-accountability.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,da9e1678695cb8393dd32b6e1684d9a52e1ecfc499c71439712b92521b2c7184
247,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-accusation-with-emotional-contrast.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,958b2414f6d36af97e5013891a04c98c8426de1b91d9b7656d9ac137e6282471
248,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-accusation.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,19335b2b9be9ef73da3295e661e58b735adbd25b7aa853decf1e7df732dc79c3
249,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-authority.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,83546b35868577e0e5148ab10e2a3d6b3d6b0cef99ea036a2f98d8e4718877f5
250,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-certainty.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4867aa3ff8e8389609c1466e47de90fd8e5744689922b909acef7b34f0c1d0fa
251,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-contrarian-question.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e82c684b47d3526b68cbbd786735bae9c75648b412d340e0caf68a2749a380fa
252,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-contrarian-stance.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,df2170ca6b815e6e5de32aff44558b778cd4208ba86a6dba6a4c192d698393e1
253,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-nostalgic-memory.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4416ba5b64cf4575b47c78899c5fd7e5c40d1eee9875ceca9f19dc82355a40eb
254,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-reluctant-confession.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,0b7708ecac9069508af1c527e045487fff64bab2e691514a45b9c1c616a1b28f
255,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-time-constraint.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,eeef8ccdb04dc20ce8bd97bcb1d9eb6f02adceb14fbdf6dd8b27adfca1afb0de
256,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-to-a-specific-audience.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,12b6937f88396272f7629bca0e678b93a0ebf300ade53b02f33db89dd827a06e
257,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-wake-up-call.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c862d00e47865d467bb8562f057bea442b248e4ef8c7d66b75e2c4826c8c0df4
258,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-with-a-promise-of-a-solution.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,b30a559f10b7e550627ceae381bf58cbc8b8b8fcb59a4179d0cf2808e93824bd
259,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-with-immediate-action.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,252616a7238ceced5a0f4d079f825aec037d8a54e8b4494cbd18dfa847d71d55
260,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-with-spiritual-conviction.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,2830735f340fc6364a1a1edcb860b2b72f1dc590e365c9d0e0bfa3b547637b9c
261,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-address-with-urgency-and-sensory-appeal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,05baba0f252b8ee1c58703d54ba932cf718d7db56b636c6ba624450763d18eec
262,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-advice-with-negative-consequence.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6fd54a23da5034fbb9b92ce5b873b5df9149fc349df82b70f7027246248bf2ba
263,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-benefit-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4a1d7760447eadb08c2179e9a85e03e0e0443cffcb9ca20293f05872637e93d3
264,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-call-to-action-scripture.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,6a17f23e21d93d85e2a893bb14c593412d14898f2e807e8dcd003886f9f9d74d
265,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-call-to-action-with-urgency.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,732396060dfd1c55d1259ef48af830781bc7b0cd9ffd48ccc45b719b068b8c55
266,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-challenge-call-to-action.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,ae712f6d6d569121c22e2e94839d2480c81ba819358a84ca71aa94e0d56b7230
267,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-challenge-with-a-specific-action.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,27c4bcf0d02f9d376a10e69cf78667050ada721256b4f59c4070538ed70271e8
268,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-challenge-with-conditional-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,20f4668f82c702f47c3852c7cb9c822b8f76359b7173dae2dac6adb57dd22d2a
269,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-challenge-with-repetition.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,a46de4b21552945e43b5024d8b6a1397303bfbca157a59101f02a02fb2f4d29f
270,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-command-consequence.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,99d4255a2b951e8dd295d3f3140570e06e19d2780ae0261b12fdc394f1225f40
271,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-command-with-mystery.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,0ba2c05625f42054289729b0632a7e9c3c0509786fea05c4f358961c6fed5685
272,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-confrontation-with-a-universal-truth.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,60e57b22bff48b641eecd6571a9518ed25ed2e33c6d2074d5b58a1cf3c458ae6
273,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-gratitude.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,b859b0d5cabc9da9725d4229abe69ba972c9c80ffa32193c8c50de586901cefb
274,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-invitation-with-sensory-payoff.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e38499bd61720fe2ad4b1d7a2ccff99ef103e4aee8d34c29798d7fea95dc031a
275,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-promise-of-a-desirable-outcome.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,f6e4813a6a4e934b3f29c2681f25ea123b4df27e126c2c7ecc8da993868f5b4d
276,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,3e76724948609849b2525762b3d1618a3ece8a89d927c4dbdcca1662e302b35e
277,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-question-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,767a1534e96b63d3c8565221bccf077d55a5bbdf7ce773714d0e1b2b30b41f07
278,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-question-invitation.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,f22162c4dfe1f8dba9aba4275e8d170a96285da7c99e466b24cba579cea3edd6
279,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-request-playful-refusal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,15e076a1640501fbf161b7113a72162d8e313c3409f6409ae2d91c22bee48be3
280,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-direct-request.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c18c0f762146660da2168652f909b78389fbff348fdd79a1ab2f6ee5a59a1a6e
281,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-divine-command-conditional-blessing.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c574718f321c88a643343d7c9570da7e939f10a2eef0538fc9cf63027576f1f9
282,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-cold-open.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,61d73054ee0d4c31d144b58daf13f4232872ad30206befb68a5a11d94fd6c1b7
283,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-confession-with-reluctant-disclosure.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,658dce19c9e88ad549e9f81178c1e52d490eee7e47a9f37c6f378da33843fe0d
284,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-confession.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,e88e4cad9b500639f82bd08ac8ff3cf82365419f2249fbf98793cf57ea4b533c
285,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-exclamation.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,2ce22f393642d73d7bea7cb5daeaa5d422138d5ff0519bcb0273aa51496cb70d
286,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-gratitude.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,9bbae38ab8d1c472e365e991b91065cffac1deeae0c86881d68e06b3be6648e5
287,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-emotional-urgency.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,4f8b5be3bb042917916253165df8b76108a1dd586abbdef8ca3d97a577d6c2ea
288,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-empowerment-with-divine-promise.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,2956c99f4aa17c7c00f866ddf99ce053f3cd6a462200fb568b535423b7681c9b
289,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-escalating-question.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,3369afca08045747947b2fb0add6418f33955ec5cc8f2b4e6f6f687de01cfacd
